Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MYCTH_2299042	1108.73408796002	-0.00755429347839946	0.083528896794193	-0.0904392823122338	0.92793814180703	0.935586283797668
MYCTH_2107979	138.136800073063	0.135497186432167	0.204590605912518	0.662284496533066	0.507788910778746	0.541224351879313
MYCTH_2299043	1597.73051614162	0.980885774021465	0.0817429457806445	11.9996381908434	3.56852961535307e-33	1.67621059222536e-32
MYCTH_2314205	4278.27091413569	-0.717369186179921	0.0644046893717902	-11.1384620153782	8.1514855287428e-29	3.37366701704324e-28
MYCTH_97642	2681.96047947012	0.487387884085683	0.0762941712152405	6.38827155891985	1.67771213887718e-10	3.70455106890287e-10
MYCTH_109638	36711.707002924	1.11891053753934	0.0624112876972157	17.9280155693576	7.12786814728165e-72	7.35372710182805e-71
MYCTH_2299056	906.288773026236	-0.961730918604303	0.0925539997657578	-10.3910249264032	2.72409896082705e-25	1.02309032462991e-24
MYCTH_2299061	3409.07714850196	0.0772384988642102	0.0627929065399509	1.23005134051357	0.218677879933358	0.248182728412107
MYCTH_2299064	2209.23360715272	-0.0183212846996818	0.0722479120882432	-0.253589123479503	0.799813000229355	0.81894041862537
MYCTH_2299066	8.67454855205967	-1.69537432089779	0.783591988445492	-2.16359322950853	0.0304955816127072	0.0386692825928642
MYCTH_2299067	1289.75043062933	-1.14560759612646	0.082721170590745	-13.8490254422806	1.28949712890983e-43	7.75963732596972e-43
MYCTH_2299068	576.524753954116	-0.00787447351581447	0.114652203682129	-0.0686813969807878	0.945243226290779	0.951353754904553
MYCTH_2299070	501.485494404539	-1.207489673998	0.127877733275193	-9.44253266829097	3.63875830584259e-21	1.2021098523507e-20
MYCTH_2314212	843.186955522112	-0.898831530181073	0.0947099074459952	-9.49036436017634	2.30228112957828e-21	7.66502072806329e-21
MYCTH_2142488	13632.1686232774	-0.0971163437062145	0.0519886258787163	-1.86803059447611	0.0617578065881469	0.0756447000163499
MYCTH_2124283	20.1603367604737	1.56845104922459	0.641026158128445	2.44678166301961	0.01441381255658	0.0188868365603665
MYCTH_2116084	1398.80359132801	0.594420196827073	0.083482332595741	7.12031130832823	1.07683562591052e-12	2.63154779242916e-12
MYCTH_2299077	732.641351656505	0.865353923154765	0.103706684880157	8.34424438650956	7.16706441666381e-17	2.05462245061574e-16
MYCTH_2299079	1007.40466987926	1.22750525881835	0.100842218798469	12.1725332251116	4.35357996216138e-34	2.09554273277054e-33
MYCTH_2299081	1261.30767316822	-0.124965291135436	0.0869841270500647	-1.4366447692636	0.150818955819526	0.175470478081875
MYCTH_2299084	785.45999682707	-0.210966818832477	0.108088629313657	-1.95179474633065	0.0509625782860934	0.062971509071258
MYCTH_2299088	11422.9091998913	1.78473102831152	0.073337213544163	24.3359536320094	8.16535309288099e-131	1.6929762356983e-129
MYCTH_2299089	3387.67508586966	1.68504287832411	0.0812144921820039	20.7480565728082	1.27647769578244e-95	1.80968187234852e-94
MYCTH_39591	1105.96247293403	-0.803952314716174	0.0835805077353668	-9.6188972345281	6.65406884899296e-22	2.25479982405725e-21
MYCTH_2299092	975.46031665086	-0.554670282611342	0.102677814675557	-5.40204604435729	6.58850318850011e-08	1.26496306733467e-07
MYCTH_2299099	3408.18980535703	0.177785405881857	0.0614705330979312	2.89220536933721	0.00382547797141081	0.00528433100003078
MYCTH_2299100	1874.74508294761	0.651229794763597	0.0798527447234533	8.15538397607925	3.48072236890137e-16	9.77547577727203e-16
MYCTH_112996	1073.0135039755	0.323378112156932	0.0858219939950235	3.76800977352826	0.000164554261452075	0.000254091034200188
MYCTH_40920	1076.60069367384	0.538957809519423	0.128189093090187	4.20439677453871	2.61779373511284e-05	4.26243920018468e-05
MYCTH_2299107	4772.086501083	0.480431397021165	0.0741447187177483	6.47964420567911	9.19391594326812e-11	2.05179833782134e-10
MYCTH_2299109	643.624666182314	0.0466973437027655	0.10065330051279	0.463942498307165	0.642688943576333	0.671385314608289
MYCTH_2299110	865.296534121793	0.517865559442615	0.0995050691631345	5.20441384341531	1.94609884949396e-07	3.6361432354826e-07
MYCTH_2299111	437.939220499845	-1.33861672364497	0.172273301231183	-7.77030865536503	7.82951038106462e-15	2.08795071295722e-14
MYCTH_89603	18833.1476056272	7.09572310252883	0.0868403175078847	81.7100087397143	0	0
MYCTH_2299115	1386.35957861986	-0.567601061108566	0.0803776163907556	-7.06168068419913	1.64500661224047e-12	3.98929244424105e-12
MYCTH_122893	2221.08061468307	1.07669051810848	0.0730138287673391	14.746391694365	3.24559553508586e-49	2.17635352912609e-48
MYCTH_97617	1414.38076966487	1.27224171624344	0.0909714247109837	13.9850697104652	1.92288343514549e-44	1.17864358304587e-43
MYCTH_2299123	99.7852301636482	4.65102288705049	0.423172532684876	10.9908430434779	4.2295679347058e-28	1.71161579512693e-27
MYCTH_2035701	188.491887682056	-0.0612042093995797	0.183060827195373	-0.334338101369219	0.738124442264844	0.762523778394723
