GO	GENE	CLASS
GO:0055085	MYCTH_2298042	BP
GO:1990862	MYCTH_2135627	CC
GO:0006084	MYCTH_111934	BP
GO:0008299	MYCTH_111934	BP
GO:0005524	MYCTH_2058658	MF
GO:0016272	MYCTH_2308301	CC
GO:0061578	MYCTH_2308296	MF
GO:0070122	MYCTH_2308296	MF
GO:0030071	MYCTH_2301410	BP
GO:0019379	MYCTH_2298133	BP
GO:0006614	MYCTH_58873	BP
GO:0006749	MYCTH_2299397	BP
GO:0001188	MYCTH_2074077	BP
GO:0055085	MYCTH_2312878	BP
GO:0008270	MYCTH_2309065	MF
GO:0016705	MYCTH_2060641	MF
GO:0034968	MYCTH_79077	BP
GO:0051568	MYCTH_79077	BP
GO:0006355	MYCTH_2300906	BP
GO:0016021	MYCTH_2296080	CC
GO:0005543	MYCTH_2300285	MF
GO:0030170	MYCTH_2304147	MF
GO:0016192	MYCTH_2307451	BP
GO:0006508	MYCTH_2313164	BP
GO:0006351	MYCTH_2299220	BP
GO:0046872	MYCTH_2312941	MF
GO:0005524	MYCTH_2306229	MF
GO:0006468	MYCTH_2306229	BP
GO:0006508	MYCTH_2140707	BP
GO:0046872	MYCTH_2296038	MF
GO:0007165	MYCTH_2300282	BP
GO:0005524	MYCTH_2305950	MF
GO:0008236	MYCTH_39279	MF
GO:0031011	MYCTH_2304085	CC
GO:0070897	MYCTH_2132560	BP
GO:0048288	MYCTH_102790	BP
GO:0006506	MYCTH_2113569	BP
GO:0005506	MYCTH_2120988	MF
GO:0006302	MYCTH_2311298	BP
GO:0005634	MYCTH_2311298	CC
GO:0055085	MYCTH_2312265	BP
GO:0005794	MYCTH_2305591	CC
GO:0050660	MYCTH_2301462	MF
GO:0030729	MYCTH_2092688	MF
GO:1990316	MYCTH_2046198	CC
GO:0016567	MYCTH_2308537	BP
GO:0016791	MYCTH_101588	MF
GO:0006468	MYCTH_74927	BP
GO:0016192	MYCTH_2298167	BP
GO:0030014	MYCTH_2081074	CC
GO:0043138	MYCTH_2296412	MF
GO:0030328	MYCTH_2308190	BP
GO:0018342	MYCTH_2121685	BP
GO:0003677	MYCTH_88687	MF
GO:0008654	MYCTH_2302034	BP
GO:0005739	MYCTH_2302034	CC
GO:0031515	MYCTH_83040	CC
GO:0016787	MYCTH_80233	MF
GO:0005975	MYCTH_43571	BP
GO:0018216	MYCTH_2295862	BP
GO:0006468	MYCTH_2308773	BP
GO:0006468	MYCTH_2294727	BP
GO:0046872	MYCTH_2295088	MF
GO:0015299	MYCTH_2306795	MF
GO:0005634	MYCTH_2306581	CC
GO:0006468	MYCTH_2294445	BP
GO:0019843	MYCTH_2310708	MF
GO:0006355	MYCTH_2300589	BP
GO:0071985	MYCTH_2063758	BP
GO:0008289	MYCTH_70376	MF
GO:0006355	MYCTH_2299532	BP
GO:0006351	MYCTH_2299532	BP
GO:0006807	MYCTH_78277	BP
GO:0006542	MYCTH_78277	BP
GO:0051016	MYCTH_2063277	BP
GO:0006468	MYCTH_2305058	BP
GO:0006457	MYCTH_2310671	BP
GO:0016887	MYCTH_2310671	MF
GO:0016614	MYCTH_2074905	MF
GO:0055085	MYCTH_2145809	BP
GO:0004812	MYCTH_101411	MF
GO:0005840	MYCTH_101411	CC
GO:0004830	MYCTH_101411	MF
GO:0005840	MYCTH_2059227	CC
GO:0019264	MYCTH_2067613	BP
GO:0030170	MYCTH_2310609	MF
GO:0000995	MYCTH_2310743	MF
GO:0070897	MYCTH_2310743	BP
GO:0006338	MYCTH_2303811	BP
GO:0050660	MYCTH_2302782	MF
GO:0016567	MYCTH_2298867	BP
GO:0019005	MYCTH_2308344	CC
GO:0031588	MYCTH_2304106	CC
GO:0004828	MYCTH_2311368	MF
GO:0004812	MYCTH_2311368	MF
GO:0016765	MYCTH_2096317	MF
GO:0051603	MYCTH_2302907	BP
GO:0055085	MYCTH_2294340	BP
GO:0006468	MYCTH_2300618	BP
GO:0005524	MYCTH_2300618	MF
GO:0005975	MYCTH_2094324	BP
GO:0030001	MYCTH_2309531	BP
GO:0055085	MYCTH_2311112	BP
GO:0016887	MYCTH_2297184	MF
GO:0006364	MYCTH_2300393	BP
GO:0005524	MYCTH_2304142	MF
GO:0016226	MYCTH_2097429	BP
GO:0043175	MYCTH_2310220	MF
GO:0016021	MYCTH_2309268	CC
GO:0006355	MYCTH_2305395	BP
GO:0006351	MYCTH_2305395	BP
GO:0008270	MYCTH_2130105	MF
GO:0004519	MYCTH_2295852	MF
GO:0003824	MYCTH_2295852	MF
GO:0006355	MYCTH_37566	BP
GO:0005840	MYCTH_2297518	CC
GO:0006468	MYCTH_2309731	BP
GO:0005524	MYCTH_2309731	MF
GO:0005634	MYCTH_2301067	CC
GO:0006396	MYCTH_2298080	BP
GO:0006281	MYCTH_2305684	BP
GO:0005852	MYCTH_2308199	CC
GO:0005737	MYCTH_2308199	CC
GO:0006260	MYCTH_2121306	BP
GO:0006355	MYCTH_108157	BP
GO:0046952	MYCTH_2308492	BP
GO:0055070	MYCTH_48078	BP
GO:0016702	MYCTH_100089	MF
GO:0045116	MYCTH_59946	BP
GO:0006526	MYCTH_2297430	BP
GO:0051287	MYCTH_2297430	MF
GO:0003991	MYCTH_2297430	MF
GO:0006529	MYCTH_2297132	BP
GO:0016052	MYCTH_83041	BP
GO:0005634	MYCTH_70246	CC
GO:0036297	MYCTH_2297055	BP
GO:0055085	MYCTH_2307144	BP
GO:0005975	MYCTH_99786	BP
GO:0046856	MYCTH_2298714	BP
GO:0004376	MYCTH_2306681	MF
GO:0016042	MYCTH_2129891	BP
GO:0016787	MYCTH_96478	MF
GO:0031267	MYCTH_2294343	MF
GO:0006351	MYCTH_2051009	BP
GO:0006355	MYCTH_2051009	BP
GO:0048015	MYCTH_2296575	BP
GO:0006355	MYCTH_2316740	BP
GO:0005975	MYCTH_62925	BP
GO:0055085	MYCTH_2053430	BP
GO:0008168	MYCTH_2297332	MF
GO:0070122	MYCTH_2084627	MF
GO:0004812	MYCTH_2304525	MF
GO:0006021	MYCTH_66338	BP
GO:0007165	MYCTH_2077803	BP
GO:0033617	MYCTH_2304541	BP
GO:0016192	MYCTH_108565	BP
GO:0007165	MYCTH_2297639	BP
GO:0016772	MYCTH_2297639	MF
GO:0006614	MYCTH_2297489	BP
GO:0005047	MYCTH_2297489	MF
GO:0030677	MYCTH_2115868	CC
GO:1990380	MYCTH_2311710	MF
GO:0009073	MYCTH_2312474	BP
GO:0005737	MYCTH_2312474	CC
GO:0006355	MYCTH_2297066	BP
GO:0009082	MYCTH_2301934	BP
GO:0043565	MYCTH_113457	MF
GO:0006357	MYCTH_113457	BP
GO:0008270	MYCTH_113457	MF
GO:0070773	MYCTH_2300684	MF
GO:0016705	MYCTH_73679	MF
GO:0005524	MYCTH_2298622	MF
GO:0007018	MYCTH_2298622	BP
GO:0006886	MYCTH_2316737	BP
GO:0016192	MYCTH_2316737	BP
GO:0008270	MYCTH_2295992	MF
GO:0016773	MYCTH_53508	MF
GO:0006072	MYCTH_53508	BP
GO:0006811	MYCTH_2299683	BP
GO:0055085	MYCTH_2063854	BP
GO:0016021	MYCTH_2313457	CC
GO:0006633	MYCTH_85595	BP
GO:0006979	MYCTH_2301102	BP
GO:0006355	MYCTH_2307849	BP
GO:0006351	MYCTH_2307849	BP
GO:0016570	MYCTH_2303763	BP
GO:0005524	MYCTH_2309609	MF
GO:0010390	MYCTH_2304915	BP
GO:0005743	MYCTH_2081554	CC
GO:0005524	MYCTH_2296784	MF
GO:0005524	MYCTH_2304292	MF
GO:0009073	MYCTH_2307175	BP
GO:0055085	MYCTH_2316249	BP
GO:0005524	MYCTH_97963	MF
GO:0006468	MYCTH_97963	BP
GO:0042147	MYCTH_2314212	BP
GO:0015116	MYCTH_2294661	MF
GO:0046872	MYCTH_2299715	MF
GO:0061617	MYCTH_2295922	CC
GO:0055085	MYCTH_2306837	BP
GO:0006644	MYCTH_38458	BP
GO:0051539	MYCTH_2298553	MF
GO:0051536	MYCTH_2298553	MF
GO:0022900	MYCTH_73070	BP
GO:0006508	MYCTH_2308690	BP
GO:0055085	MYCTH_85648	BP
GO:0006370	MYCTH_2305148	BP
GO:0005524	MYCTH_2305148	MF
GO:0005978	MYCTH_2301334	BP
GO:0016021	MYCTH_2308145	CC
GO:0055085	MYCTH_2308145	BP
GO:0006511	MYCTH_2309283	BP
GO:0016578	MYCTH_2309283	BP
GO:0016579	MYCTH_2309283	BP
GO:0008236	MYCTH_2297779	MF
GO:0005737	MYCTH_2310488	CC
GO:0031267	MYCTH_2310072	MF
GO:0030411	MYCTH_2294550	MF
GO:0004812	MYCTH_2296525	MF
GO:0005524	MYCTH_2296525	MF
GO:1990071	MYCTH_2135257	CC
GO:0005506	MYCTH_2296119	MF
GO:0009712	MYCTH_52082	BP
GO:0006725	MYCTH_52082	BP
GO:0005634	MYCTH_2048966	CC
GO:0000398	MYCTH_2048966	BP
GO:0007165	MYCTH_106527	BP
GO:0016772	MYCTH_106527	MF
GO:0032509	MYCTH_2294394	BP
GO:0003735	MYCTH_2062887	MF
GO:0006383	MYCTH_2295366	BP
GO:0016570	MYCTH_2294800	BP
GO:0006811	MYCTH_2310616	BP
GO:0055085	MYCTH_2298337	BP
GO:0006457	MYCTH_2308929	BP
GO:0005829	MYCTH_2308929	CC
GO:0016887	MYCTH_2308929	MF
GO:0006072	MYCTH_104076	BP
GO:0008017	MYCTH_2304624	MF
GO:0009225	MYCTH_69746	BP
GO:0046872	MYCTH_2293939	MF
GO:0030983	MYCTH_2295942	MF
GO:0016104	MYCTH_2301506	BP
GO:0016705	MYCTH_2294752	MF
GO:0032049	MYCTH_2310565	BP
GO:0016887	MYCTH_2312386	MF
GO:0005524	MYCTH_2312992	MF
GO:0033588	MYCTH_2298732	CC
GO:0043546	MYCTH_95580	MF
GO:0016832	MYCTH_2309686	MF
GO:0004815	MYCTH_2297473	MF
GO:0004812	MYCTH_2297473	MF
GO:0005509	MYCTH_2294863	MF
GO:0006470	MYCTH_2312310	BP
GO:0006887	MYCTH_2298680	BP
GO:0070573	MYCTH_2301088	MF
GO:0008810	MYCTH_76901	MF
GO:0016758	MYCTH_79885	MF
GO:0006031	MYCTH_79885	BP
GO:0005773	MYCTH_2304704	CC
GO:0006508	MYCTH_2304704	BP
GO:0016763	MYCTH_2303002	MF
GO:0000107	MYCTH_2303002	MF
GO:0005737	MYCTH_2297820	CC
GO:0006488	MYCTH_2295836	BP
GO:0009073	MYCTH_2075999	BP
GO:0005840	MYCTH_2300010	CC
GO:0005737	MYCTH_2306649	CC
GO:0006979	MYCTH_2094824	BP
GO:0005506	MYCTH_2094824	MF
GO:0009081	MYCTH_2122605	BP
GO:0016491	MYCTH_2138881	MF
GO:0140658	MYCTH_2301841	NA
GO:0006281	MYCTH_2301841	BP
GO:0030071	MYCTH_2295881	BP
GO:0016765	MYCTH_115096	MF
GO:0032865	MYCTH_2303349	CC
GO:0030245	MYCTH_2308030	BP
GO:0016491	MYCTH_2304566	MF
GO:0019551	MYCTH_2304566	BP
GO:0016020	MYCTH_2312316	CC
GO:0008270	MYCTH_2135338	MF
GO:0005975	MYCTH_2064169	BP
GO:0016558	MYCTH_2107938	BP
GO:0030677	MYCTH_2298476	CC
GO:0046961	MYCTH_2086777	MF
GO:0055085	MYCTH_2301109	BP
GO:0019752	MYCTH_112996	BP
GO:0006364	MYCTH_2314785	BP
GO:0005778	MYCTH_2093808	CC
GO:0032220	MYCTH_2308768	BP
GO:0006396	MYCTH_2299034	BP
GO:0005524	MYCTH_2299034	MF
GO:0055085	MYCTH_2299442	BP
GO:0051287	MYCTH_2306712	MF
GO:0007018	MYCTH_2311053	BP
GO:0006396	MYCTH_2297570	BP
GO:0022857	MYCTH_2302526	MF
GO:0055085	MYCTH_2141608	BP
GO:0045041	MYCTH_2305597	BP
GO:0006418	MYCTH_2293982	BP
GO:0004822	MYCTH_2293982	MF
GO:0006071	MYCTH_2302225	BP
GO:0005524	MYCTH_2302225	MF
GO:0016616	MYCTH_114008	MF
GO:0005515	MYCTH_114008	MF
GO:0004523	MYCTH_2307792	MF
GO:0005840	MYCTH_2126562	CC
GO:0006412	MYCTH_2126562	BP
GO:0006351	MYCTH_2303382	BP
GO:0050525	MYCTH_2110987	MF
GO:0140658	MYCTH_2307364	NA
GO:0006338	MYCTH_2307364	BP
GO:0005634	MYCTH_2307364	CC
GO:0007166	MYCTH_2308031	BP
GO:0022857	MYCTH_2310954	MF
GO:0071704	MYCTH_43356	BP
GO:0006741	MYCTH_2301909	BP
GO:0019674	MYCTH_2301909	BP
GO:0140658	MYCTH_2117854	NA
GO:0016192	MYCTH_2305937	BP
GO:0006338	MYCTH_2308402	BP
GO:0034511	MYCTH_2301062	MF
GO:0006094	MYCTH_2298386	BP
GO:0006096	MYCTH_2298386	BP
GO:0005524	MYCTH_2307795	MF
GO:0016887	MYCTH_2306553	MF
GO:0030136	MYCTH_2296126	CC
GO:2000369	MYCTH_2296126	BP
GO:0046654	MYCTH_2300003	BP
GO:0055085	MYCTH_2301048	BP
GO:0055085	MYCTH_116881	BP
GO:0006470	MYCTH_2295629	BP
GO:0055085	MYCTH_2109027	BP
GO:0008081	MYCTH_2300313	MF
GO:0055085	MYCTH_2305399	BP
GO:0005737	MYCTH_2122159	CC
GO:0006468	MYCTH_2300221	BP
GO:0070006	MYCTH_2306107	MF
GO:0016705	MYCTH_16353	MF
GO:0006355	MYCTH_2312185	BP
GO:0042729	MYCTH_2308513	CC
GO:0050660	MYCTH_2119688	MF
GO:0016705	MYCTH_2119688	MF
GO:0030151	MYCTH_54141	MF
GO:0051287	MYCTH_2110542	MF
GO:0016705	MYCTH_2117759	MF
GO:0003743	MYCTH_2313336	MF
GO:0042545	MYCTH_39035	BP
GO:0006633	MYCTH_2300170	BP
GO:0046872	MYCTH_2306298	MF
GO:0006508	MYCTH_2300355	BP
GO:0005506	MYCTH_2112496	MF
GO:0016705	MYCTH_95473	MF
GO:0061578	MYCTH_2050660	MF
GO:0070122	MYCTH_2050660	MF
GO:0006468	MYCTH_2295985	BP
GO:0005524	MYCTH_2295985	MF
GO:0016125	MYCTH_56173	BP
GO:0033588	MYCTH_2115734	CC
GO:0019594	MYCTH_2310298	BP
GO:0006355	MYCTH_2301590	BP
GO:0004048	MYCTH_105063	MF
GO:0006468	MYCTH_2294188	BP
GO:0005524	MYCTH_2294188	MF
GO:0006260	MYCTH_2312770	BP
GO:0016887	MYCTH_2308304	MF
GO:0015629	MYCTH_2311543	CC
GO:0050660	MYCTH_2298663	MF
GO:0006564	MYCTH_2306993	BP
GO:0016639	MYCTH_2312662	MF
GO:0015930	MYCTH_2312662	MF
GO:0055085	MYCTH_2306621	BP
GO:0006310	MYCTH_2072733	BP
GO:0005524	MYCTH_2072733	MF
GO:0006355	MYCTH_2309668	BP
GO:0016853	MYCTH_57502	MF
GO:0008270	MYCTH_2124700	MF
GO:0006886	MYCTH_2294574	BP
GO:0005840	MYCTH_2313759	CC
GO:0005509	MYCTH_2301771	MF
GO:0030515	MYCTH_107458	MF
GO:0055085	MYCTH_2312413	BP
GO:0051017	MYCTH_2307475	BP
GO:0006470	MYCTH_2302901	BP
GO:0004726	MYCTH_2302901	MF
GO:0046983	MYCTH_2036258	MF
GO:0003899	MYCTH_2036258	MF
GO:0005524	MYCTH_2118610	MF
GO:0005524	MYCTH_2293965	MF
GO:0006355	MYCTH_2065658	BP
GO:0006298	MYCTH_99556	BP
GO:0005840	MYCTH_2314609	CC
GO:0008236	MYCTH_2308079	MF
GO:0046872	MYCTH_2106437	MF
GO:0016705	MYCTH_2120753	MF
GO:0008324	MYCTH_75421	MF
GO:0055085	MYCTH_75421	BP
GO:0033588	MYCTH_2301287	CC
GO:0030170	MYCTH_2309805	MF
GO:0031262	MYCTH_117436	CC
GO:0016887	MYCTH_2294646	MF
GO:0003735	MYCTH_2058620	MF
GO:0030170	MYCTH_2312849	MF
GO:0055085	MYCTH_2306344	BP
GO:0016021	MYCTH_2311482	CC
GO:0006468	MYCTH_2304027	BP
GO:0005524	MYCTH_2304027	MF
GO:0005849	MYCTH_2304865	CC
GO:0071586	MYCTH_2300946	BP
GO:0006508	MYCTH_2300946	BP
GO:0016742	MYCTH_2302726	MF
GO:0008270	MYCTH_111030	MF
GO:0050660	MYCTH_111388	MF
GO:0005975	MYCTH_111388	BP
GO:0140658	MYCTH_2303435	NA
GO:0071985	MYCTH_2109793	BP
GO:0006281	MYCTH_2298082	BP
GO:0055087	MYCTH_2308658	CC
GO:0004749	MYCTH_2299129	MF
GO:0050660	MYCTH_81925	MF
GO:0008081	MYCTH_2309720	MF
GO:0071704	MYCTH_55232	BP
GO:0016021	MYCTH_2302447	CC
GO:0008654	MYCTH_2308819	BP
GO:0007186	MYCTH_2302506	BP
GO:0005509	MYCTH_2310830	MF
GO:0005524	MYCTH_2306081	MF
GO:0006468	MYCTH_2306081	BP
GO:0071596	MYCTH_2294213	BP
GO:0006355	MYCTH_2308084	BP
GO:0007021	MYCTH_2309942	BP
GO:0022857	MYCTH_2069159	MF
GO:0016192	MYCTH_2306744	BP
GO:0005737	MYCTH_76163	CC
GO:0016671	MYCTH_2127855	MF
GO:0006633	MYCTH_73236	BP
GO:0016020	MYCTH_90632	CC
GO:0006260	MYCTH_2296782	BP
GO:0016887	MYCTH_2296782	MF
GO:0019901	MYCTH_2306242	MF
GO:0006090	MYCTH_2080603	BP
GO:0045254	MYCTH_2080603	CC
GO:0055085	MYCTH_2295321	BP
GO:0016491	MYCTH_2095451	MF
GO:0098869	MYCTH_2095451	BP
GO:0005509	MYCTH_2296171	MF
GO:0006351	MYCTH_2059558	BP
GO:0005634	MYCTH_2311474	CC
GO:0009298	MYCTH_2294943	BP
GO:0006913	MYCTH_2306913	BP
GO:0016705	MYCTH_2051636	MF
GO:0006207	MYCTH_2295056	BP
GO:0006139	MYCTH_2295056	BP
GO:0016021	MYCTH_2309925	CC
GO:0055085	MYCTH_2309925	BP
GO:0003984	MYCTH_2299597	MF
GO:0006487	MYCTH_2305375	BP
GO:0006468	MYCTH_2312731	BP
GO:0016192	MYCTH_2303750	BP
GO:0006850	MYCTH_2037236	BP
GO:0005840	MYCTH_2304829	CC
GO:0016021	MYCTH_2307799	CC
GO:0007264	MYCTH_2312897	BP
GO:0006415	MYCTH_2065824	BP
GO:0006468	MYCTH_2298433	BP
GO:0016992	MYCTH_2297436	MF
GO:0051536	MYCTH_2297436	MF
GO:0016832	MYCTH_112227	MF
GO:0031417	MYCTH_2311397	CC
GO:0005778	MYCTH_2311848	CC
GO:0005524	MYCTH_59853	MF
GO:0005524	MYCTH_2119902	MF
GO:0007186	MYCTH_2134022	BP
GO:0006357	MYCTH_50254	BP
GO:0043565	MYCTH_2309867	MF
GO:0006357	MYCTH_2309867	BP
GO:0008270	MYCTH_2309867	MF
GO:0055085	MYCTH_2301595	BP
GO:0007033	MYCTH_2304613	BP
GO:0006031	MYCTH_2302583	BP
GO:0016758	MYCTH_2302583	MF
GO:0050385	MYCTH_2307312	MF
GO:0005524	MYCTH_31411	MF
GO:0006355	MYCTH_2308823	BP
GO:0005737	MYCTH_2139409	CC
GO:0042147	MYCTH_2305149	BP
GO:0061630	MYCTH_2302776	MF
GO:0008134	MYCTH_2312075	MF
GO:0006633	MYCTH_103096	BP
GO:0055085	MYCTH_2299379	BP
GO:0005506	MYCTH_2300049	MF
GO:0046556	MYCTH_98003	MF
GO:0005975	MYCTH_98003	BP
GO:0006355	MYCTH_2311613	BP
GO:0006351	MYCTH_2311613	BP
GO:0005730	MYCTH_99178	CC
GO:0005975	MYCTH_2303065	BP
GO:0000150	MYCTH_2305170	MF
GO:0032543	MYCTH_2299582	BP
GO:0003677	MYCTH_2301456	MF
GO:0016020	MYCTH_2305732	CC
GO:0042843	MYCTH_43671	BP
GO:0016020	MYCTH_2132825	CC
GO:0006355	MYCTH_2306599	BP
GO:0016788	MYCTH_2303093	MF
GO:0006355	MYCTH_2312847	BP
GO:0006351	MYCTH_2312847	BP
GO:0005840	MYCTH_2296621	CC
GO:0006468	MYCTH_2295744	BP
GO:0016021	MYCTH_2297401	CC
GO:0008270	MYCTH_2309330	MF
GO:0043565	MYCTH_2309330	MF
GO:0015165	MYCTH_2304489	MF
GO:0042819	MYCTH_2310453	BP
GO:0007264	MYCTH_2311589	BP
GO:0050291	MYCTH_2311044	MF
GO:0007186	MYCTH_2131791	BP
GO:0007166	MYCTH_2131791	BP
GO:0019354	MYCTH_2297319	BP
GO:0055085	MYCTH_2305962	BP
GO:0006355	MYCTH_2310145	BP
GO:0006351	MYCTH_2310145	BP
GO:0005751	MYCTH_2301316	CC
GO:0006031	MYCTH_2309764	BP
GO:0016758	MYCTH_2309764	MF
GO:0006281	MYCTH_2304997	BP
GO:0000723	MYCTH_2304997	BP
GO:0006468	MYCTH_2295173	BP
GO:0005634	MYCTH_2301550	CC
GO:0003723	MYCTH_2301550	MF
GO:0020037	MYCTH_2306799	MF
GO:0006893	MYCTH_2298813	BP
GO:0055085	MYCTH_2306886	BP
GO:0009116	MYCTH_2302980	BP
GO:0016799	MYCTH_2295812	MF
GO:0006511	MYCTH_2296527	BP
GO:0016579	MYCTH_2296527	BP
GO:0005840	MYCTH_2313891	CC
GO:0016705	MYCTH_2305436	MF
GO:0005975	MYCTH_2066457	BP
GO:0030497	MYCTH_2310645	BP
GO:0016791	MYCTH_2294193	MF
GO:0009311	MYCTH_2302289	BP
GO:0006351	MYCTH_2306627	BP
GO:0008324	MYCTH_2301305	MF
GO:0009435	MYCTH_2294558	BP
GO:0050660	MYCTH_2301430	MF
GO:0000379	MYCTH_2304457	BP
GO:0006431	MYCTH_2304594	BP
GO:0004812	MYCTH_2304594	MF
GO:0006468	MYCTH_2302899	BP
GO:0048208	MYCTH_2302128	BP
GO:0006351	MYCTH_2070572	BP
GO:0019290	MYCTH_59137	BP
GO:0006979	MYCTH_2303088	BP
GO:0016021	MYCTH_2300840	CC
GO:0006301	MYCTH_2309819	BP
GO:0006281	MYCTH_2309819	BP
GO:0050660	MYCTH_54721	MF
GO:0009072	MYCTH_2307146	BP
GO:0016787	MYCTH_2300428	MF
GO:0005975	MYCTH_110651	BP
GO:1903830	MYCTH_2304051	BP
GO:0030001	MYCTH_2304051	BP
GO:0009116	MYCTH_23848	BP
GO:0055085	MYCTH_2300587	BP
GO:0005509	MYCTH_2308771	MF
GO:0005524	MYCTH_2298848	MF
GO:0016887	MYCTH_2299262	MF
GO:0006493	MYCTH_2312538	BP
GO:0006470	MYCTH_2314411	BP
GO:0030001	MYCTH_2117863	BP
GO:0004643	MYCTH_2141429	MF
GO:0055085	MYCTH_2297289	BP
GO:0016627	MYCTH_2311708	MF
GO:0006357	MYCTH_2294414	BP
GO:0006468	MYCTH_2296741	BP
GO:0006163	MYCTH_2310786	BP
GO:0055085	MYCTH_2118654	BP
GO:0006816	MYCTH_2294817	BP
GO:0005524	MYCTH_2294817	MF
GO:0019135	MYCTH_2299125	MF
GO:0022857	MYCTH_2311845	MF
GO:0005506	MYCTH_2108406	MF
GO:0005634	MYCTH_2141069	CC
GO:0031267	MYCTH_2299794	MF
GO:0005524	MYCTH_2309812	MF
GO:0003678	MYCTH_2309812	MF
GO:0006890	MYCTH_2308711	BP
GO:0005975	MYCTH_2300079	BP
GO:0004812	MYCTH_2302257	MF
GO:0006431	MYCTH_2302257	BP
GO:0004812	MYCTH_80528	MF
GO:0004820	MYCTH_80528	MF
GO:0045892	MYCTH_2295970	BP
GO:0030245	MYCTH_2303045	BP
GO:0005975	MYCTH_2303045	BP
GO:0030176	MYCTH_2310016	CC
GO:0055085	MYCTH_80276	BP
GO:0005975	MYCTH_69975	BP
GO:0005509	MYCTH_69975	MF
GO:0006741	MYCTH_2300889	BP
GO:0019674	MYCTH_2300889	BP
GO:0016887	MYCTH_2294664	MF
GO:0006396	MYCTH_2299008	BP
GO:0008236	MYCTH_2106506	MF
GO:0016758	MYCTH_2299402	MF
GO:0005524	MYCTH_2299402	MF
GO:0008324	MYCTH_2296142	MF
GO:0006355	MYCTH_2071661	BP
GO:0008320	MYCTH_79116	MF
GO:0055085	MYCTH_79116	BP
GO:0006281	MYCTH_2316490	BP
GO:0055085	MYCTH_2312086	BP
GO:0030896	MYCTH_2126860	CC
GO:0006281	MYCTH_2126860	BP
GO:0005524	MYCTH_2307647	MF
GO:0006099	MYCTH_79031	BP
GO:0006457	MYCTH_2294621	BP
GO:0006468	MYCTH_2061275	BP
GO:0005524	MYCTH_2061275	MF
GO:0006508	MYCTH_2302641	BP
GO:0055085	MYCTH_54010	BP
GO:0048038	MYCTH_2307400	MF
GO:0032259	MYCTH_2298631	BP
GO:0055085	MYCTH_2308476	BP
GO:0016757	MYCTH_2312753	MF
GO:0006597	MYCTH_2301712	BP
GO:0008295	MYCTH_2301712	BP
GO:0055085	MYCTH_2072063	BP
GO:0015299	MYCTH_2060709	MF
GO:0016021	MYCTH_2294268	CC
GO:0043332	MYCTH_2313211	CC
GO:0006325	MYCTH_2306691	BP
GO:0005840	MYCTH_2305931	CC
GO:0019432	MYCTH_2303878	BP
GO:0046952	MYCTH_2308533	BP
GO:0005524	MYCTH_2139278	MF
GO:0005786	MYCTH_2298795	CC
GO:0008081	MYCTH_2297927	MF
GO:0032049	MYCTH_2301522	BP
GO:0005524	MYCTH_2059277	MF
GO:0006468	MYCTH_2059277	BP
GO:0005730	MYCTH_2300637	CC
GO:1990904	MYCTH_2300637	CC
GO:0005681	MYCTH_2059795	CC
GO:0070966	MYCTH_2117839	BP
GO:0006508	MYCTH_2297637	BP
GO:0006526	MYCTH_2300695	BP
GO:0055085	MYCTH_109499	BP
GO:0016491	MYCTH_51627	MF
GO:0015703	MYCTH_2301772	BP
GO:0006486	MYCTH_2300989	BP
GO:0032865	MYCTH_2304403	CC
GO:0005840	MYCTH_2311944	CC
GO:0008270	MYCTH_2298248	MF
GO:0000398	MYCTH_2298248	BP
GO:0016035	MYCTH_2298247	CC
GO:0003677	MYCTH_2298247	MF
GO:0055085	MYCTH_81645	BP
GO:0055085	MYCTH_2308280	BP
GO:0005524	MYCTH_103628	MF
GO:0006468	MYCTH_103628	BP
GO:0022857	MYCTH_2298205	MF
GO:0006468	MYCTH_2297230	BP
GO:0020037	MYCTH_2316564	MF
GO:0005737	MYCTH_2307366	CC
GO:0006355	MYCTH_44604	BP
GO:0051082	MYCTH_2302852	MF
GO:0030544	MYCTH_2302852	MF
GO:0006468	MYCTH_2306759	BP
GO:0008236	MYCTH_2307580	MF
GO:0019752	MYCTH_110871	BP
GO:0005634	MYCTH_2301172	CC
GO:0140580	MYCTH_2305097	NA
GO:0015700	MYCTH_2306198	BP
GO:0042147	MYCTH_2311907	BP
GO:0018022	MYCTH_2300057	BP
GO:0003677	MYCTH_2300783	MF
GO:0006561	MYCTH_2305269	BP
GO:0005975	MYCTH_2079097	BP
GO:0016798	MYCTH_2079097	MF
GO:0030245	MYCTH_66729	BP
GO:0005975	MYCTH_66729	BP
GO:0006511	MYCTH_2296063	BP
GO:0005525	MYCTH_2296081	MF
GO:0005840	MYCTH_71369	CC
GO:0035145	MYCTH_2298464	CC
GO:0009058	MYCTH_2300611	BP
GO:0050660	MYCTH_2063555	MF
GO:0004523	MYCTH_2295591	MF
GO:0005840	MYCTH_2295112	CC
GO:0006106	MYCTH_2298064	BP
GO:0016829	MYCTH_2298064	MF
GO:0022857	MYCTH_72833	MF
GO:0006355	MYCTH_2058263	BP
GO:0006351	MYCTH_2058263	BP
GO:0006468	MYCTH_2306244	BP
GO:0006190	MYCTH_2137468	BP
GO:0004749	MYCTH_2300745	MF
GO:0006506	MYCTH_2305173	BP
GO:0007264	MYCTH_2306441	BP
GO:0031625	MYCTH_2296986	MF
GO:0005975	MYCTH_2299180	BP
