Gene	Pathway
NCU04054	Motor proteins
NCU04173	Motor proteins
NCU04247	Motor proteins
NCU04581	Motor proteins
NCU06144	Motor proteins
NCU06733	Motor proteins
NCU06976	Motor proteins
NCU07196	Motor proteins
NCU07471	Motor proteins
NCU09132	Motor proteins
NCU09142	Motor proteins
NCU09468	Motor proteins
NCU09730	Motor proteins
NCU09982	Motor proteins
NCU00260	Glycolysis / Gluconeogenesis
NCU00378	Glycolysis / Gluconeogenesis
NCU00575	Glycolysis / Gluconeogenesis
NCU00629	Glycolysis / Gluconeogenesis
NCU00720	Glycolysis / Gluconeogenesis
NCU01528	Glycolysis / Gluconeogenesis
NCU01754	Glycolysis / Gluconeogenesis
NCU01870	Glycolysis / Gluconeogenesis
NCU02193	Glycolysis / Gluconeogenesis
NCU02252	Glycolysis / Gluconeogenesis
NCU02397	Glycolysis / Gluconeogenesis
NCU02407	Glycolysis / Gluconeogenesis
NCU02476	Glycolysis / Gluconeogenesis
NCU02542	Glycolysis / Gluconeogenesis
NCU02786	Glycolysis / Gluconeogenesis
NCU03004	Glycolysis / Gluconeogenesis
NCU03415	Glycolysis / Gluconeogenesis
NCU04401	Glycolysis / Gluconeogenesis
NCU04728	Glycolysis / Gluconeogenesis
NCU04797	Glycolysis / Gluconeogenesis
NCU04823	Glycolysis / Gluconeogenesis
NCU06075	Glycolysis / Gluconeogenesis
NCU06482	Glycolysis / Gluconeogenesis
NCU06652	Glycolysis / Gluconeogenesis
NCU06836	Glycolysis / Gluconeogenesis
NCU07053	Glycolysis / Gluconeogenesis
NCU07281	Glycolysis / Gluconeogenesis
NCU07550	Glycolysis / Gluconeogenesis
NCU07659	Glycolysis / Gluconeogenesis
NCU07807	Glycolysis / Gluconeogenesis
NCU07914	Glycolysis / Gluconeogenesis
NCU08398	Glycolysis / Gluconeogenesis
NCU08402	Glycolysis / Gluconeogenesis
NCU08516	Glycolysis / Gluconeogenesis
NCU09705	Glycolysis / Gluconeogenesis
NCU09873	Glycolysis / Gluconeogenesis
NCU10042	Glycolysis / Gluconeogenesis
NCU10058	Glycolysis / Gluconeogenesis
NCU10106	Glycolysis / Gluconeogenesis
NCU00260	Pentose and glucuronate interconversions
NCU00519	Pentose and glucuronate interconversions
NCU00643	Pentose and glucuronate interconversions
NCU00891	Pentose and glucuronate interconversions
NCU01701	Pentose and glucuronate interconversions
NCU01904	Pentose and glucuronate interconversions
NCU01905	Pentose and glucuronate interconversions
NCU02369	Pentose and glucuronate interconversions
NCU02797	Pentose and glucuronate interconversions
NCU04823	Pentose and glucuronate interconversions
NCU04936	Pentose and glucuronate interconversions
NCU06326	Pentose and glucuronate interconversions
NCU06961	Pentose and glucuronate interconversions
NCU07022	Pentose and glucuronate interconversions
NCU07064	Pentose and glucuronate interconversions
NCU08176	Pentose and glucuronate interconversions
NCU08228	Pentose and glucuronate interconversions
NCU08384	Pentose and glucuronate interconversions
NCU08402	Pentose and glucuronate interconversions
NCU08943	Pentose and glucuronate interconversions
NCU09532	Pentose and glucuronate interconversions
NCU09533	Pentose and glucuronate interconversions
NCU10045	Pentose and glucuronate interconversions
NCU11353	Pentose and glucuronate interconversions
NCU00260	Ascorbate and aldarate metabolism
NCU00378	Ascorbate and aldarate metabolism
NCU01866	Ascorbate and aldarate metabolism
NCU03188	Ascorbate and aldarate metabolism
NCU03415	Ascorbate and aldarate metabolism
NCU04823	Ascorbate and aldarate metabolism
NCU04936	Ascorbate and aldarate metabolism
NCU07053	Ascorbate and aldarate metabolism
NCU08228	Ascorbate and aldarate metabolism
NCU08402	Ascorbate and aldarate metabolism
NCU08856	Ascorbate and aldarate metabolism
NCU00260	Pyruvate metabolism
NCU00378	Pyruvate metabolism
NCU00720	Pyruvate metabolism
NCU00780	Pyruvate metabolism
NCU00904	Pyruvate metabolism
NCU01754	Pyruvate metabolism
NCU02010	Pyruvate metabolism
NCU02179	Pyruvate metabolism
NCU02407	Pyruvate metabolism
NCU02476	Pyruvate metabolism
NCU02505	Pyruvate metabolism
NCU02571	Pyruvate metabolism
NCU02712	Pyruvate metabolism
NCU02906	Pyruvate metabolism
NCU03004	Pyruvate metabolism
NCU03415	Pyruvate metabolism
NCU03651	Pyruvate metabolism
NCU03749	Pyruvate metabolism
NCU04815	Pyruvate metabolism
NCU04823	Pyruvate metabolism
NCU04899	Pyruvate metabolism
NCU05526	Pyruvate metabolism
NCU06075	Pyruvate metabolism
NCU06211	Pyruvate metabolism
NCU06441	Pyruvate metabolism
NCU06482	Pyruvate metabolism
NCU06652	Pyruvate metabolism
NCU06836	Pyruvate metabolism
NCU07053	Pyruvate metabolism
NCU07659	Pyruvate metabolism
NCU08126	Pyruvate metabolism
NCU08272	Pyruvate metabolism
NCU08402	Pyruvate metabolism
NCU08535	Pyruvate metabolism
NCU09732	Pyruvate metabolism
NCU09770	Pyruvate metabolism
NCU09873	Pyruvate metabolism
NCU10007	Pyruvate metabolism
NCU10008	Pyruvate metabolism
NCU11278	Pyruvate metabolism
NCU16374	Pyruvate metabolism
NCU00261	Nucleotide metabolism
NCU00414	Nucleotide metabolism
NCU01441	Nucleotide metabolism
NCU01446	Nucleotide metabolism
NCU01550	Nucleotide metabolism
NCU01945	Nucleotide metabolism
NCU02055	Nucleotide metabolism
NCU02090	Nucleotide metabolism
NCU02325	Nucleotide metabolism
NCU02812	Nucleotide metabolism
NCU02979	Nucleotide metabolism
NCU03117	Nucleotide metabolism
NCU03130	Nucleotide metabolism
NCU03216	Nucleotide metabolism
NCU03350	Nucleotide metabolism
NCU03539	Nucleotide metabolism
NCU04048	Nucleotide metabolism
NCU04202	Nucleotide metabolism
NCU04470	Nucleotide metabolism
NCU04642	Nucleotide metabolism
NCU05224	Nucleotide metabolism
NCU06187	Nucleotide metabolism
NCU06261	Nucleotide metabolism
NCU06300	Nucleotide metabolism
NCU06673	Nucleotide metabolism
NCU07309	Nucleotide metabolism
NCU07413	Nucleotide metabolism
NCU07773	Nucleotide metabolism
NCU07887	Nucleotide metabolism
NCU08027	Nucleotide metabolism
NCU08359	Nucleotide metabolism
NCU09621	Nucleotide metabolism
NCU09789	Nucleotide metabolism
NCU10053	Nucleotide metabolism
NCU10220	Nucleotide metabolism
NCU10893	Nucleotide metabolism
NCU12069	Nucleotide metabolism
NCU00261	Pyrimidine metabolism
NCU01446	Pyrimidine metabolism
NCU02055	Pyrimidine metabolism
NCU02677	Pyrimidine metabolism
NCU02812	Pyrimidine metabolism
NCU03020	Pyrimidine metabolism
NCU03130	Pyrimidine metabolism
NCU03488	Pyrimidine metabolism
NCU03539	Pyrimidine metabolism
NCU04202	Pyrimidine metabolism
NCU04318	Pyrimidine metabolism
NCU04323	Pyrimidine metabolism
NCU04470	Pyrimidine metabolism
NCU05224	Pyrimidine metabolism
NCU05290	Pyrimidine metabolism
NCU06261	Pyrimidine metabolism
NCU06532	Pyrimidine metabolism
NCU06673	Pyrimidine metabolism
NCU07413	Pyrimidine metabolism
NCU07732	Pyrimidine metabolism
NCU07773	Pyrimidine metabolism
NCU07887	Pyrimidine metabolism
NCU08027	Pyrimidine metabolism
NCU08044	Pyrimidine metabolism
NCU08287	Pyrimidine metabolism
NCU08359	Pyrimidine metabolism
NCU10053	Pyrimidine metabolism
NCU10893	Pyrimidine metabolism
NCU12069	Pyrimidine metabolism
NCU00269	Lysine degradation
NCU00378	Lysine degradation
NCU00936	Lysine degradation
NCU01206	Lysine degradation
NCU01932	Lysine degradation
NCU02291	Lysine degradation
NCU02407	Lysine degradation
NCU02438	Lysine degradation
NCU02571	Lysine degradation
NCU02663	Lysine degradation
NCU03118	Lysine degradation
NCU03415	Lysine degradation
NCU03748	Lysine degradation
NCU03802	Lysine degradation
NCU04402	Lysine degradation
NCU04771	Lysine degradation
NCU06266	Lysine degradation
NCU06448	Lysine degradation
NCU07053	Lysine degradation
NCU08551	Lysine degradation
NCU09732	Lysine degradation
NCU00272	Nucleotide excision repair
NCU01067	Nucleotide excision repair
NCU01192	Nucleotide excision repair
NCU01460	Nucleotide excision repair
NCU01515	Nucleotide excision repair
NCU01580	Nucleotide excision repair
NCU01625	Nucleotide excision repair
NCU01831	Nucleotide excision repair
NCU02103	Nucleotide excision repair
NCU02587	Nucleotide excision repair
NCU02605	Nucleotide excision repair
NCU02661	Nucleotide excision repair
NCU02687	Nucleotide excision repair
NCU03528	Nucleotide excision repair
NCU03606	Nucleotide excision repair
NCU03659	Nucleotide excision repair
NCU03763	Nucleotide excision repair
NCU03782	Nucleotide excision repair
NCU04508	Nucleotide excision repair
NCU04548	Nucleotide excision repair
NCU04733	Nucleotide excision repair
NCU04821	Nucleotide excision repair
NCU05120	Nucleotide excision repair
NCU05305	Nucleotide excision repair
NCU05423	Nucleotide excision repair
NCU05523	Nucleotide excision repair
NCU06438	Nucleotide excision repair
NCU06481	Nucleotide excision repair
NCU06585	Nucleotide excision repair
NCU06605	Nucleotide excision repair
NCU06646	Nucleotide excision repair
NCU06767	Nucleotide excision repair
NCU06769	Nucleotide excision repair
NCU06889	Nucleotide excision repair
NCU07066	Nucleotide excision repair
NCU07440	Nucleotide excision repair
NCU07498	Nucleotide excision repair
NCU07542	Nucleotide excision repair
NCU07717	Nucleotide excision repair
NCU07837	Nucleotide excision repair
NCU07998	Nucleotide excision repair
NCU08030	Nucleotide excision repair
NCU08427	Nucleotide excision repair
NCU08553	Nucleotide excision repair
NCU08742	Nucleotide excision repair
NCU09239	Nucleotide excision repair
NCU09378	Nucleotide excision repair
NCU10155	Nucleotide excision repair
NCU10467	Nucleotide excision repair
NCU11012	Nucleotide excision repair
NCU12087	Nucleotide excision repair
NCU00276	Base excision repair
NCU01192	Base excision repair
NCU02098	Base excision repair
NCU02687	Base excision repair
NCU03040	Base excision repair
NCU03528	Base excision repair
NCU03763	Base excision repair
NCU04548	Base excision repair
NCU05984	Base excision repair
NCU06345	Base excision repair
NCU06481	Base excision repair
NCU06572	Base excision repair
NCU06654	Base excision repair
NCU06767	Base excision repair
NCU06769	Base excision repair
NCU07482	Base excision repair
NCU07998	Base excision repair
NCU08151	Base excision repair
NCU08427	Base excision repair
NCU08852	Base excision repair
NCU08938	Base excision repair
NCU09239	Base excision repair
NCU10044	Base excision repair
NCU10155	Base excision repair
NCU10467	Base excision repair
NCU10776	Base excision repair
NCU11220	Base excision repair
NCU00290	ABC transporters
NCU01751	ABC transporters
NCU02544	ABC transporters
NCU04117	ABC transporters
NCU05029	ABC transporters
NCU05591	ABC transporters
NCU06011	ABC transporters
NCU07546	ABC transporters
NCU08056	ABC transporters
NCU08382	ABC transporters
NCU08439	ABC transporters
NCU09012	ABC transporters
NCU09443	ABC transporters
NCU09830	ABC transporters
NCU09975	ABC transporters
NCU10009	ABC transporters
NCU00293	Peroxisome
NCU00299	Peroxisome
NCU00355	Peroxisome
NCU00828	Peroxisome
NCU01213	Peroxisome
NCU01611	Peroxisome
NCU01654	Peroxisome
NCU01751	Peroxisome
NCU01821	Peroxisome
NCU01850	Peroxisome
NCU02070	Peroxisome
NCU02117	Peroxisome
NCU02133	Peroxisome
NCU02618	Peroxisome
NCU02924	Peroxisome
NCU02960	Peroxisome
NCU03277	Peroxisome
NCU03350	Peroxisome
NCU03372	Peroxisome
NCU03556	Peroxisome
NCU03633	Peroxisome
NCU03857	Peroxisome
NCU03901	Peroxisome
NCU03929	Peroxisome
NCU04099	Peroxisome
NCU04228	Peroxisome
NCU04301	Peroxisome
NCU04380	Peroxisome
NCU04771	Peroxisome
NCU04796	Peroxisome
NCU05169	Peroxisome
NCU05245	Peroxisome
NCU05419	Peroxisome
NCU05558	Peroxisome
NCU06175	Peroxisome
NCU06558	Peroxisome
NCU06647	Peroxisome
NCU06880	Peroxisome
NCU07386	Peroxisome
NCU07662	Peroxisome
NCU07958	Peroxisome
NCU08002	Peroxisome
NCU08118	Peroxisome
NCU08373	Peroxisome
NCU08382	Peroxisome
NCU08791	Peroxisome
NCU09560	Peroxisome
NCU09646	Peroxisome
NCU00299	Fatty acid degradation
NCU00378	Fatty acid degradation
NCU01181	Fatty acid degradation
NCU01654	Fatty acid degradation
NCU01754	Fatty acid degradation
NCU02291	Fatty acid degradation
NCU02476	Fatty acid degradation
NCU02571	Fatty acid degradation
NCU03415	Fatty acid degradation
NCU03929	Fatty acid degradation
NCU04380	Fatty acid degradation
NCU04796	Fatty acid degradation
NCU05185	Fatty acid degradation
NCU05558	Fatty acid degradation
NCU06448	Fatty acid degradation
NCU06543	Fatty acid degradation
NCU06652	Fatty acid degradation
NCU07053	Fatty acid degradation
NCU09646	Fatty acid degradation
NCU09732	Fatty acid degradation
NCU09885	Fatty acid degradation
NCU00319	Ribosome biogenesis in eukaryotes
NCU00336	Ribosome biogenesis in eukaryotes
NCU00476	Ribosome biogenesis in eukaryotes
NCU00650	Ribosome biogenesis in eukaryotes
NCU00685	Ribosome biogenesis in eukaryotes
NCU00690	Ribosome biogenesis in eukaryotes
NCU01008	Ribosome biogenesis in eukaryotes
NCU01290	Ribosome biogenesis in eukaryotes
NCU01331	Ribosome biogenesis in eukaryotes
NCU01434	Ribosome biogenesis in eukaryotes
NCU01643	Ribosome biogenesis in eukaryotes
NCU01762	Ribosome biogenesis in eukaryotes
NCU01809	Ribosome biogenesis in eukaryotes
NCU01820	Ribosome biogenesis in eukaryotes
NCU02284	Ribosome biogenesis in eukaryotes
NCU02428	Ribosome biogenesis in eukaryotes
NCU02546	Ribosome biogenesis in eukaryotes
NCU02604	Ribosome biogenesis in eukaryotes
NCU02675	Ribosome biogenesis in eukaryotes
NCU02754	Ribosome biogenesis in eukaryotes
NCU02961	Ribosome biogenesis in eukaryotes
NCU03018	Ribosome biogenesis in eukaryotes
NCU03051	Ribosome biogenesis in eukaryotes
NCU03066	Ribosome biogenesis in eukaryotes
NCU03124	Ribosome biogenesis in eukaryotes
NCU03396	Ribosome biogenesis in eukaryotes
NCU03628	Ribosome biogenesis in eukaryotes
NCU03631	Ribosome biogenesis in eukaryotes
NCU03702	Ribosome biogenesis in eukaryotes
NCU03794	Ribosome biogenesis in eukaryotes
NCU03952	Ribosome biogenesis in eukaryotes
NCU04159	Ribosome biogenesis in eukaryotes
NCU04166	Ribosome biogenesis in eukaryotes
NCU04243	Ribosome biogenesis in eukaryotes
NCU04348	Ribosome biogenesis in eukaryotes
NCU04408	Ribosome biogenesis in eukaryotes
NCU04571	Ribosome biogenesis in eukaryotes
NCU05289	Ribosome biogenesis in eukaryotes
NCU05485	Ribosome biogenesis in eukaryotes
NCU05894	Ribosome biogenesis in eukaryotes
NCU06217	Ribosome biogenesis in eukaryotes
NCU06278	Ribosome biogenesis in eukaryotes
NCU06393	Ribosome biogenesis in eukaryotes
NCU06468	Ribosome biogenesis in eukaryotes
NCU06678	Ribosome biogenesis in eukaryotes
NCU06943	Ribosome biogenesis in eukaryotes
NCU07011	Ribosome biogenesis in eukaryotes
NCU07058	Ribosome biogenesis in eukaryotes
NCU07722	Ribosome biogenesis in eukaryotes
NCU08368	Ribosome biogenesis in eukaryotes
NCU08421	Ribosome biogenesis in eukaryotes
NCU08660	Ribosome biogenesis in eukaryotes
NCU08663	Ribosome biogenesis in eukaryotes
NCU08767	Ribosome biogenesis in eukaryotes
NCU08903	Ribosome biogenesis in eukaryotes
NCU08904	Ribosome biogenesis in eukaryotes
NCU08951	Ribosome biogenesis in eukaryotes
NCU09004	Ribosome biogenesis in eukaryotes
NCU09269	Ribosome biogenesis in eukaryotes
NCU09317	Ribosome biogenesis in eukaryotes
NCU09437	Ribosome biogenesis in eukaryotes
NCU09843	Ribosome biogenesis in eukaryotes
NCU10220	Ribosome biogenesis in eukaryotes
NCU10622	Ribosome biogenesis in eukaryotes
NCU15601	Ribosome biogenesis in eukaryotes
NCU15604	Ribosome biogenesis in eukaryotes
NCU15605	Ribosome biogenesis in eukaryotes
NCU15606	Ribosome biogenesis in eukaryotes
NCU15607	Ribosome biogenesis in eukaryotes
NCU15608	Ribosome biogenesis in eukaryotes
NCU15610	Ribosome biogenesis in eukaryotes
NCU15611	Ribosome biogenesis in eukaryotes
NCU15612	Ribosome biogenesis in eukaryotes
NCU15613	Ribosome biogenesis in eukaryotes
NCU15614	Ribosome biogenesis in eukaryotes
NCU15615	Ribosome biogenesis in eukaryotes
NCU15616	Ribosome biogenesis in eukaryotes
NCU15617	Ribosome biogenesis in eukaryotes
NCU15618	Ribosome biogenesis in eukaryotes
NCU15619	Ribosome biogenesis in eukaryotes
NCU15620	Ribosome biogenesis in eukaryotes
NCU15621	Ribosome biogenesis in eukaryotes
NCU15622	Ribosome biogenesis in eukaryotes
NCU15623	Ribosome biogenesis in eukaryotes
NCU15624	Ribosome biogenesis in eukaryotes
NCU15625	Ribosome biogenesis in eukaryotes
NCU15626	Ribosome biogenesis in eukaryotes
NCU15627	Ribosome biogenesis in eukaryotes
NCU15630	Ribosome biogenesis in eukaryotes
NCU15631	Ribosome biogenesis in eukaryotes
NCU15632	Ribosome biogenesis in eukaryotes
NCU15633	Ribosome biogenesis in eukaryotes
NCU15634	Ribosome biogenesis in eukaryotes
NCU15636	Ribosome biogenesis in eukaryotes
NCU15637	Ribosome biogenesis in eukaryotes
NCU15638	Ribosome biogenesis in eukaryotes
NCU15639	Ribosome biogenesis in eukaryotes
NCU15640	Ribosome biogenesis in eukaryotes
NCU15641	Ribosome biogenesis in eukaryotes
NCU15642	Ribosome biogenesis in eukaryotes
NCU15643	Ribosome biogenesis in eukaryotes
NCU15644	Ribosome biogenesis in eukaryotes
NCU15645	Ribosome biogenesis in eukaryotes
NCU15646	Ribosome biogenesis in eukaryotes
NCU15647	Ribosome biogenesis in eukaryotes
NCU15648	Ribosome biogenesis in eukaryotes
NCU15649	Ribosome biogenesis in eukaryotes
NCU15650	Ribosome biogenesis in eukaryotes
NCU15651	Ribosome biogenesis in eukaryotes
NCU15652	Ribosome biogenesis in eukaryotes
NCU15653	Ribosome biogenesis in eukaryotes
NCU15654	Ribosome biogenesis in eukaryotes
NCU15655	Ribosome biogenesis in eukaryotes
NCU15656	Ribosome biogenesis in eukaryotes
NCU15657	Ribosome biogenesis in eukaryotes
NCU15658	Ribosome biogenesis in eukaryotes
NCU15659	Ribosome biogenesis in eukaryotes
NCU15660	Ribosome biogenesis in eukaryotes
NCU15661	Ribosome biogenesis in eukaryotes
NCU15662	Ribosome biogenesis in eukaryotes
NCU15663	Ribosome biogenesis in eukaryotes
NCU15664	Ribosome biogenesis in eukaryotes
NCU15665	Ribosome biogenesis in eukaryotes
NCU15667	Ribosome biogenesis in eukaryotes
NCU15668	Ribosome biogenesis in eukaryotes
NCU15669	Ribosome biogenesis in eukaryotes
NCU15672	Ribosome biogenesis in eukaryotes
NCU15674	Ribosome biogenesis in eukaryotes
NCU15675	Ribosome biogenesis in eukaryotes
NCU15676	Ribosome biogenesis in eukaryotes
NCU15677	Ribosome biogenesis in eukaryotes
NCU15678	Ribosome biogenesis in eukaryotes
NCU15679	Ribosome biogenesis in eukaryotes
NCU15680	Ribosome biogenesis in eukaryotes
NCU15681	Ribosome biogenesis in eukaryotes
NCU15682	Ribosome biogenesis in eukaryotes
NCU15684	Ribosome biogenesis in eukaryotes
NCU15685	Ribosome biogenesis in eukaryotes
NCU15686	Ribosome biogenesis in eukaryotes
NCU15687	Ribosome biogenesis in eukaryotes
NCU15688	Ribosome biogenesis in eukaryotes
NCU15690	Ribosome biogenesis in eukaryotes
NCU15691	Ribosome biogenesis in eukaryotes
NCU15692	Ribosome biogenesis in eukaryotes
NCU15693	Ribosome biogenesis in eukaryotes
NCU15694	Ribosome biogenesis in eukaryotes
NCU15695	Ribosome biogenesis in eukaryotes
NCU15696	Ribosome biogenesis in eukaryotes
NCU15698	Ribosome biogenesis in eukaryotes
NCU15699	Ribosome biogenesis in eukaryotes
NCU15701	Ribosome biogenesis in eukaryotes
NCU15702	Ribosome biogenesis in eukaryotes
NCU15703	Ribosome biogenesis in eukaryotes
NCU15704	Ribosome biogenesis in eukaryotes
NCU15706	Ribosome biogenesis in eukaryotes
NCU15707	Ribosome biogenesis in eukaryotes
NCU15709	Ribosome biogenesis in eukaryotes
NCU15710	Ribosome biogenesis in eukaryotes
NCU15711	Ribosome biogenesis in eukaryotes
NCU15712	Ribosome biogenesis in eukaryotes
NCU15713	Ribosome biogenesis in eukaryotes
NCU15715	Ribosome biogenesis in eukaryotes
NCU15716	Ribosome biogenesis in eukaryotes
NCU15717	Ribosome biogenesis in eukaryotes
NCU15718	Ribosome biogenesis in eukaryotes
NCU15719	Ribosome biogenesis in eukaryotes
NCU15726	Ribosome biogenesis in eukaryotes
NCU15729	Ribosome biogenesis in eukaryotes
NCU15730	Ribosome biogenesis in eukaryotes
NCU15731	Ribosome biogenesis in eukaryotes
NCU15732	Ribosome biogenesis in eukaryotes
NCU15734	Ribosome biogenesis in eukaryotes
NCU15737	Ribosome biogenesis in eukaryotes
NCU15738	Ribosome biogenesis in eukaryotes
NCU15739	Ribosome biogenesis in eukaryotes
NCU15740	Ribosome biogenesis in eukaryotes
NCU15741	Ribosome biogenesis in eukaryotes
NCU15743	Ribosome biogenesis in eukaryotes
NCU15744	Ribosome biogenesis in eukaryotes
NCU15745	Ribosome biogenesis in eukaryotes
NCU15746	Ribosome biogenesis in eukaryotes
NCU15750	Ribosome biogenesis in eukaryotes
NCU15752	Ribosome biogenesis in eukaryotes
NCU15753	Ribosome biogenesis in eukaryotes
NCU15757	Ribosome biogenesis in eukaryotes
NCU15759	Ribosome biogenesis in eukaryotes
NCU15760	Ribosome biogenesis in eukaryotes
NCU15761	Ribosome biogenesis in eukaryotes
NCU15762	Ribosome biogenesis in eukaryotes
NCU15763	Ribosome biogenesis in eukaryotes
NCU15764	Ribosome biogenesis in eukaryotes
NCU15766	Ribosome biogenesis in eukaryotes
NCU15769	Ribosome biogenesis in eukaryotes
NCU15770	Ribosome biogenesis in eukaryotes
NCU15771	Ribosome biogenesis in eukaryotes
NCU15772	Ribosome biogenesis in eukaryotes
NCU15773	Ribosome biogenesis in eukaryotes
NCU15775	Ribosome biogenesis in eukaryotes
NCU15776	Ribosome biogenesis in eukaryotes
NCU15778	Ribosome biogenesis in eukaryotes
NCU15779	Ribosome biogenesis in eukaryotes
NCU15780	Ribosome biogenesis in eukaryotes
NCU15781	Ribosome biogenesis in eukaryotes
NCU15782	Ribosome biogenesis in eukaryotes
NCU15784	Ribosome biogenesis in eukaryotes
NCU15785	Ribosome biogenesis in eukaryotes
NCU15787	Ribosome biogenesis in eukaryotes
NCU15788	Ribosome biogenesis in eukaryotes
NCU15790	Ribosome biogenesis in eukaryotes
NCU15791	Ribosome biogenesis in eukaryotes
NCU15792	Ribosome biogenesis in eukaryotes
NCU15793	Ribosome biogenesis in eukaryotes
NCU15795	Ribosome biogenesis in eukaryotes
NCU15796	Ribosome biogenesis in eukaryotes
NCU15798	Ribosome biogenesis in eukaryotes
NCU15799	Ribosome biogenesis in eukaryotes
NCU15801	Ribosome biogenesis in eukaryotes
NCU15802	Ribosome biogenesis in eukaryotes
NCU15804	Ribosome biogenesis in eukaryotes
NCU15805	Ribosome biogenesis in eukaryotes
NCU15808	Ribosome biogenesis in eukaryotes
NCU15810	Ribosome biogenesis in eukaryotes
NCU15811	Ribosome biogenesis in eukaryotes
NCU15814	Ribosome biogenesis in eukaryotes
NCU15816	Ribosome biogenesis in eukaryotes
NCU15817	Ribosome biogenesis in eukaryotes
NCU15819	Ribosome biogenesis in eukaryotes
NCU15820	Ribosome biogenesis in eukaryotes
NCU15821	Ribosome biogenesis in eukaryotes
NCU15825	Ribosome biogenesis in eukaryotes
NCU15826	Ribosome biogenesis in eukaryotes
NCU16377	Ribosome biogenesis in eukaryotes
NCU16757	Ribosome biogenesis in eukaryotes
NCU16771	Ribosome biogenesis in eukaryotes
NCU17294	Ribosome biogenesis in eukaryotes
NCU17297	Ribosome biogenesis in eukaryotes
NCU17300	Ribosome biogenesis in eukaryotes
NCU17303	Ribosome biogenesis in eukaryotes
NCU17306	Ribosome biogenesis in eukaryotes
NCU17312	Ribosome biogenesis in eukaryotes
NCU17318	Ribosome biogenesis in eukaryotes
NCU17319	Ribosome biogenesis in eukaryotes
NCU17321	Ribosome biogenesis in eukaryotes
NCU17322	Ribosome biogenesis in eukaryotes
NCU17327	Ribosome biogenesis in eukaryotes
NCU17334	Ribosome biogenesis in eukaryotes
NCU17337	Ribosome biogenesis in eukaryotes
NCU17342	Ribosome biogenesis in eukaryotes
NCU17346	Ribosome biogenesis in eukaryotes
NCU17349	Ribosome biogenesis in eukaryotes
NCU17353	Ribosome biogenesis in eukaryotes
NCU17360	Ribosome biogenesis in eukaryotes
NCU17362	Ribosome biogenesis in eukaryotes
NCU17363	Ribosome biogenesis in eukaryotes
NCU17369	Ribosome biogenesis in eukaryotes
NCU17372	Ribosome biogenesis in eukaryotes
NCU17378	Ribosome biogenesis in eukaryotes
NCU17381	Ribosome biogenesis in eukaryotes
NCU17384	Ribosome biogenesis in eukaryotes
NCU17387	Ribosome biogenesis in eukaryotes
NCU17390	Ribosome biogenesis in eukaryotes
NCU17393	Ribosome biogenesis in eukaryotes
NCU17396	Ribosome biogenesis in eukaryotes
NCU17399	Ribosome biogenesis in eukaryotes
NCU17402	Ribosome biogenesis in eukaryotes
NCU17405	Ribosome biogenesis in eukaryotes
NCU17408	Ribosome biogenesis in eukaryotes
NCU17409	Ribosome biogenesis in eukaryotes
NCU00334	RNA degradation
NCU00427	RNA degradation
NCU00629	RNA degradation
NCU00693	RNA degradation
NCU00812	RNA degradation
NCU01589	RNA degradation
NCU01601	RNA degradation
NCU01643	RNA degradation
NCU01806	RNA degradation
NCU01857	RNA degradation
NCU01870	RNA degradation
NCU01929	RNA degradation
NCU01930	RNA degradation
NCU02256	RNA degradation
NCU02750	RNA degradation
NCU03065	RNA degradation
NCU03085	RNA degradation
NCU03159	RNA degradation
NCU03268	RNA degradation
NCU03363	RNA degradation
NCU03517	RNA degradation
NCU03766	RNA degradation
NCU03855	RNA degradation
NCU04009	RNA degradation
NCU04073	RNA degradation
NCU04097	RNA degradation
NCU04155	RNA degradation
NCU04617	RNA degradation
NCU04766	RNA degradation
NCU04799	RNA degradation
NCU05588	RNA degradation
NCU06149	RNA degradation
NCU06540	RNA degradation
NCU06678	RNA degradation
NCU06998	RNA degradation
NCU07071	RNA degradation
NCU07382	RNA degradation
NCU07559	RNA degradation
NCU07683	RNA degradation
NCU07779	RNA degradation
NCU07889	RNA degradation
NCU08026	RNA degradation
NCU08693	RNA degradation
NCU09001	RNA degradation
NCU09438	RNA degradation
NCU09512	RNA degradation
NCU10042	RNA degradation
NCU10352	RNA degradation
NCU10733	RNA degradation
NCU11372	RNA degradation
NCU16328	RNA degradation
NCU00346	Steroid biosynthesis
NCU01119	Steroid biosynthesis
NCU01333	Steroid biosynthesis
NCU02148	Steroid biosynthesis
NCU02502	Steroid biosynthesis
NCU02624	Steroid biosynthesis
NCU02693	Steroid biosynthesis
NCU03006	Steroid biosynthesis
NCU03991	Steroid biosynthesis
NCU04144	Steroid biosynthesis
NCU04156	Steroid biosynthesis
NCU04983	Steroid biosynthesis
NCU05278	Steroid biosynthesis
NCU05991	Steroid biosynthesis
NCU06054	Steroid biosynthesis
NCU06207	Steroid biosynthesis
NCU06402	Steroid biosynthesis
NCU08280	Steroid biosynthesis
NCU08762	Steroid biosynthesis
NCU09407	Steroid biosynthesis
NCU00355	Glyoxylate and dicarboxylate metabolism
NCU01692	Glyoxylate and dicarboxylate metabolism
NCU01821	Glyoxylate and dicarboxylate metabolism
NCU02274	Glyoxylate and dicarboxylate metabolism
NCU02361	Glyoxylate and dicarboxylate metabolism
NCU02366	Glyoxylate and dicarboxylate metabolism
NCU02407	Glyoxylate and dicarboxylate metabolism
